	Title	Author	Search	Year	Lang	Pages	Digital	License	Publisher	DNB_ID	Relation	Relation_ID	Genre	Unnamed: 13	Unnamed: 14	Unnamed: 15
761	Fatime, die Tochter des Amin	von Fr. D. Ortwig-Ramin	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192279891	Mignon-Romane	(DE-101)1192310373	unklar			
762	Feindliche Mächte	Guido von Fels	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192279751	Mignon-Romane	(DE-101)1192310373	unklar			
763	Feindliches Blut	C. L. Panknin	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192273400	Mignon-Romane	(DE-101)1192310373	unklar			
764	Flackernde Feuer	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	119227993X	Mignon-Romane	(DE-101)1192310373	unklar			
765	Försters Töchterlein	Heinz Falkenberg	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	119227752X	Mignon-Romane	(DE-101)1192310373	unklar			
766	Fräulein Kommerzienrat	Bernhard Stuhrmann	MIGNON-ROMANE	1917	ger	95	WAHR	free	Dresden : Mignon-Verl., [1917]	1192279905	Mignon-Romane	(DE-101)1192310373	unklar			
767	Frau Angelines Liebe	von Herbert Gerwig	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., [1915]	1192276973	Mignon-Romane	(DE-101)1192310373	unklar			
768	Fremd im Vaterhaus	M. Prager	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282345	Mignon-Romane	(DE-101)1192310373	unklar			
769	Für Dich!	Ernst Woop	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192276329	Mignon-Romane	(DE-101)1192310373	unklar			
770	Geerbt	Martin Winfried	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192276221	Mignon-Romane	(DE-101)1192310373	unklar			
771	Gefährliche Liebe	Guido von Fels	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192275721	Mignon-Romane	(DE-101)1192310373	unklar			
772	Gerettet durch Liebe	M. K. Papp	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192274687	Mignon-Romane	(DE-101)1192310373	unklar			
773	Gespenster der Vergangenheit	Ewald Frey	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	119227198X	Mignon-Romane	(DE-101)1192310373	unklar			
774	Gesühnte Schuld	F. Fröhlich	MIGNON-ROMANE	1918	ger	96	WAHR	free	Dresden : Mignon-Verl., [1918]	1192281284	Mignon-Romane	(DE-101)1192310373	unklar			
775	Gräfin Jutta	Ernst Woop	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277600	Mignon-Romane	(DE-101)1192310373	unklar			
776	Graf Uhlenhorst's Heirat	Ernst Woop	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192279182	Mignon-Romane	(DE-101)1192310373	unklar			
777	Halali!	A. H. von Byern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192281276	Mignon-Romane	(DE-101)1192310373	unklar			
778	Hass oder Liebe?	Guido von Fels	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277201	Mignon-Romane	(DE-101)1192310373	unklar			
779	Heimgefunden	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277902	Mignon-Romane	(DE-101)1192310373	unklar			
780	Heimsuchung	von M. B. Hohenofen	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., [1915]	1192276698	Mignon-Romane	(DE-101)1192310373	unklar			
781	Heimtückisches Spiel	Fr. L. Zöllner	MIGNON-ROMANE	1920	ger	94	WAHR	free	Dresden : Mignon-Verl., [1920]	1192282671	Mignon-Romane	(DE-101)1192310373	unklar			
782	Heißes Blut	Egon Bornstedt	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192278038	Mignon-Romane	(DE-101)1192310373	unklar			
783	Helden	von Maria Fick	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192278690	Mignon-Romane	(DE-101)1192310373	unklar			
784	Herz um Herz	K. Felden	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192278283	Mignon-Romane	(DE-101)1192310373	unklar			
785	Hoheit inkognito	Josefine Angelika	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282450	Mignon-Romane	(DE-101)1192310373	unklar			
786	Holger Hansens Erfindung	Paul Wied	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., 1916	1192280970	Mignon-Romane	(DE-101)1192310373	unklar			
787	Ich bleibe Dein	Keeler-Berg	MIGNON-ROMANE	1918	ger	92	WAHR	free	Dresden : Mignon-Verl., [1918]	1192281586	Mignon-Romane	(DE-101)1192310373	unklar			
788	Im Banne des Spielteufels	L. von Saltern	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192273044	Mignon-Romane	(DE-101)1192310373	unklar			
789	Im dunkelsten Afrika	Albert Rosinskow	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192278437	Mignon-Romane	(DE-101)1192310373	unklar			
790	Im eigenen Hause und Freundschaft	Paul Bliß	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280741	Mignon-Romane	(DE-101)1192310373	unklar			
791	Im ewigen Eise	Paul Mähler	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192275969	Mignon-Romane	(DE-101)1192310373	unklar			
792	Im goldenen Stern	Alwin Rudolph	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192281047	Mignon-Romane	(DE-101)1192310373	unklar			
793	Im heiligen Rußland	Heinrich Köhler	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	119227847X	Mignon-Romane	(DE-101)1192310373	unklar			
794	Im Kriegssturm	Guido von Fels	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192276655	Mignon-Romane	(DE-101)1192310373	unklar			
795	Im Lachen des Glücks	J. Silvanus	MIGNON-ROMANE	1919	ger	95	WAHR	free	Dresden : Mignon-Verl., [1919]	1192281640	Mignon-Romane	(DE-101)1192310373	unklar			
796	Im Schützengraben	von Albert Rosinskow	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192277163	Mignon-Romane	(DE-101)1192310373	unklar			
797	Im Zauberbann der Alhambra	Guido von Fels	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., 1915	1192279832	Mignon-Romane	(DE-101)1192310373	unklar			
798	In der Fremde	Rudolf Gilek	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282302	Mignon-Romane	(DE-101)1192310373	unklar			
799	In der Schule des Lebens	Paul Walter	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280342	Mignon-Romane	(DE-101)1192310373	unklar			
800	In drei Tagen	B. Hohenofen	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192272803	Mignon-Romane	(DE-101)1192310373	unklar			
801	In ernster Zeit	Guido von Fels	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., [1915]	1192276868	Mignon-Romane	(DE-101)1192310373	unklar			
802	In französischer Gefangenschaft	von Constantin Redzich	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., [1915]	1192276817	Mignon-Romane	(DE-101)1192310373	unklar			
803	In Treue fest	von Fr. D. Ortwig-Ramin	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., 1915	1192279859	Mignon-Romane	(DE-101)1192310373	unklar			
804	Inge Petersen	Ella Braune	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282094	Mignon-Romane	(DE-101)1192310373	unklar			
805	Junge Herzen	Paul Bliss	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	119228092X	Mignon-Romane	(DE-101)1192310373	unklar			
806	Königin Liebe	Carl H. Atan	MIGNON-ROMANE	1919	ger	95	WAHR	free	Dresden : Mignon-Verl., [1919]	119228187X	Mignon-Romane	(DE-101)1192310373	unklar			
807	Komteß Suse	Therese Wallner-Thurm	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277759	Mignon-Romane	(DE-101)1192310373	unklar			
808	Launen des Schicksals	Rob. L. Jeffersen	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280407	Mignon-Romane	(DE-101)1192310373	unklar			
809	Leben ist Tod	Franz Scott	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192274490	Mignon-Romane	(DE-101)1192310373	unklar			
810	Leidenschaft	Paul Mähler	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192273613	Mignon-Romane	(DE-101)1192310373	unklar			
811	Liebe und Ehre	Carl H. Atan	MIGNON-ROMANE	1918	ger	96	WAHR	free	Dresden : Mignon-Verl., [1918]	1192281756	Mignon-Romane	(DE-101)1192310373	unklar			
812	Liebestraum im Orient	Paul Walter	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280377	Mignon-Romane	(DE-101)1192310373	unklar			
813	Lieselotte	Fritz Randolf	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192276078	Mignon-Romane	(DE-101)1192310373	unklar			
814	Line Wolken	Mara Henze	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282132	Mignon-Romane	(DE-101)1192310373	unklar			
815	Madjoo	Ernst Woop	MIGNON-ROMANE	1917	ger	95	WAHR	free	Dresden : Mignon-Verl., [1917]	1192280075	Mignon-Romane	(DE-101)1192310373	unklar			
816	Magdalena	Ernst Woop	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192278062	Mignon-Romane	(DE-101)1192310373	unklar			
817	Mammon	H. von Remagen	MIGNON-ROMANE	1920	ger	96	WAHR	free	Dresden : Mignon-Verl., 1920	1192282728	Mignon-Romane	(DE-101)1192310373	unklar			
818	Marietta, die Kunstreiterin	Ernst Woop	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192279042	Mignon-Romane	(DE-101)1192310373	unklar			
819	Mein Junge und ich	Ella Braune	MIGNON-ROMANE	1919	ger	94	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282582	Mignon-Romane	(DE-101)1192310373	unklar			
820	Morphium	Karl Greggersen	MIGNON-ROMANE	1917	ger	95	WAHR	free	Dresden : Mignon-Verl., [1917]	1192280172	Mignon-Romane	(DE-101)1192310373	unklar			
821	Nach schweren Prüfungen	Theo von Blankensee	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192275136	Mignon-Romane	(DE-101)1192310373	unklar			
822	Nicht um Geldes willen	Therese Wallner-Thurm	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277449	Mignon-Romane	(DE-101)1192310373	unklar			
823	Nordseezauber	von Heinz Falkenberg	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277112	Mignon-Romane	(DE-101)1192310373	unklar			
824	Nur der Kühne gewinnt	Paul Forster	MIGNON-ROMANE	1920	ger	96	WAHR	free	Dresden : Mignon-Verl., 1920	1192282744	Mignon-Romane	(DE-101)1192310373	unklar			
825	Nur ein Traum	Paul Forster	MIGNON-ROMANE	1918	ger	94	WAHR	free	Dresden : Mignon-Verl., [1918]	1192281764	Mignon-Romane	(DE-101)1192310373	unklar			
826	Obersteigers Else	Guido von Fels	MIGNON-ROMANE	1913	ger	128	WAHR	free	Dresden : Mignon-Roman-Verl., [1913]	1192271173	Mignon-Romane	(DE-101)1192310373	unklar			
827	Onkel Matthis' Liebe	Erich Kühn	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	119227878X	Mignon-Romane	(DE-101)1192310373	unklar			
828	Opfer der Liebe	Theo von Blankensee	MIGNON-ROMANE	1913	ger	128	WAHR	free	Dresden : Mignon-Roman-Verl., [1913]	1192271041	Mignon-Romane	(DE-101)1192310373	unklar			
829	Peter Hinkefuß	Florentine Gebhardt	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	119228254X	Mignon-Romane	(DE-101)1192310373	unklar			
830	Prinzeßchen Sonnenschein	Elisabeth Ebert-Hansen	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192275802	Mignon-Romane	(DE-101)1192310373	unklar			
831	Prinzeßchens Brautfahrt	Therese Wallner-Thurm	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280636	Mignon-Romane	(DE-101)1192310373	unklar			
832	Puppchens Abenteuer	Fritz Randolf	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192273532	Mignon-Romane	(DE-101)1192310373	unklar			
833	Rahel	Kurt Sommer	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280881	Mignon-Romane	(DE-101)1192310373	unklar			
834	Renate	J. Leopold Schiener	MIGNON-ROMANE	1919	ger	94	WAHR	free	Dresden : Mignon-Verl., [1919]	119228237X	Mignon-Romane	(DE-101)1192310373	unklar			
835	Rhani Chanda	Ernst Woop	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192278631	Mignon-Romane	(DE-101)1192310373	unklar			
836	Ringende Liebe	Paul Riemeck	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., 1915	1192281225	Mignon-Romane	(DE-101)1192310373	unklar			
837	Ritter Blaubart	Max Ladenburg	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192273877	Mignon-Romane	(DE-101)1192310373	unklar			
838	Roulette	Albert G. Krüger	MIGNON-ROMANE	1917	ger	95	WAHR	free	Dresden : Mignon-Verl., [1917]	1192280083	Mignon-Romane	(DE-101)1192310373	unklar			
839	Samo und Samlinde	Karl Lemke	MIGNON-ROMANE	1920	ger	96	WAHR	free	Dresden : Mignon-Verl., 1920	119228271X	Mignon-Romane	(DE-101)1192310373	unklar			
840	Schwer errungen	Rudolf Gilek	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192281934	Mignon-Romane	(DE-101)1192310373	unklar			
841	Seemanns-Liebe	Guido von Fels	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277007	Mignon-Romane	(DE-101)1192310373	unklar			
842	Sein Modell	Fritz Randolf	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192276485	Mignon-Romane	(DE-101)1192310373	unklar			
843	Seine tapfere kleine Frau	Elisabeth Ebert-Hansen	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192271637	Mignon-Romane	(DE-101)1192310373	unklar			
844	Sieger im Kampfe	Richard Pfalzgraf	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280466	Mignon-Romane	(DE-101)1192310373	unklar			
845	Sieghafte Liebe	Paul Bliss	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280555	Mignon-Romane	(DE-101)1192310373	unklar			
846	Sieg!	H. A. von Byern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277864	Mignon-Romane	(DE-101)1192310373	unklar			
847	Solche, die sich selbst zermartern!	Eugen Bernard	MIGNON-ROMANE	1919	ger	95	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282388	Mignon-Romane	(DE-101)1192310373	unklar			
848	Sommerglück	K. L. Nordhausen	MIGNON-ROMANE	1919	ger	95	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282566	Mignon-Romane	(DE-101)1192310373	unklar			
849	Späte Abrechnung	Theo von Blankensee	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280644	Mignon-Romane	(DE-101)1192310373	unklar			
850	Standesvorurteile	von C. L. Panknin	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277708	Mignon-Romane	(DE-101)1192310373	unklar			
851	Stefan Rasmussens Mündel	Annie S. Swan	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280857	Mignon-Romane	(DE-101)1192310373	unklar			
852	Stolz und Liebe	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277392	Mignon-Romane	(DE-101)1192310373	unklar			
853	Tage der Ernte	von Anna Renken	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192278011	Mignon-Romane	(DE-101)1192310373	unklar			
854	Tage der Rosen	Therese Wallner-Thurm	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192279387	Mignon-Romane	(DE-101)1192310373	unklar			
855	Tannengrün	Hugo Diehl	MIGNON-ROMANE	1920	ger	94	WAHR	free	Dresden : Mignon-Verl., 1920	1192282701	Mignon-Romane	(DE-101)1192310373	unklar			
856	Tränen der Liebe	Keeler-Berg	MIGNON-ROMANE	1918	ger	94	WAHR	free	Dresden : Mignon-Verl., [1918]	1192281721	Mignon-Romane	(DE-101)1192310373	unklar			
857	Trotzige Herzen	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277651	Mignon-Romane	(DE-101)1192310373	unklar			
858	Ueber allem Zauber Liebe	Elisabeth Ebert-Hansen	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280709	Mignon-Romane	(DE-101)1192310373	unklar			
859	über den Wassern	Josefine Angelika	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282175	Mignon-Romane	(DE-101)1192310373	unklar			
860	Ueber Irrwege	von M. B. Hohenofen	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., [1915]	1192276949	Mignon-Romane	(DE-101)1192310373	unklar			
861	Ueberlistet	Richard Bach	MIGNON-ROMANE	1919	ger	95	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282604	Mignon-Romane	(DE-101)1192310373	unklar			
862	Um die Güter dieser Erde	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277139	Mignon-Romane	(DE-101)1192310373	unklar			
863	Um die Heimat	J. Marein	MIGNON-ROMANE	1918	ger	95	WAHR	free	Dresden : Mignon-Verl., [1918]	1192281381	Mignon-Romane	(DE-101)1192310373	unklar			
864	Um eine Stunde Glücks	Käthe Röse-Strang	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	119228111X	Mignon-Romane	(DE-101)1192310373	unklar			
865	Um Glück und Ehre	Karl Berneck	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	119228108X	Mignon-Romane	(DE-101)1192310373	unklar			
866	Um Glück und Leben	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192278402	Mignon-Romane	(DE-101)1192310373	unklar			
867	Um hohen Preis	Arno Stahl	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277619	Mignon-Romane	(DE-101)1192310373	unklar			
868	Ums Brot	Heinrich Sienkiewicz	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192273338	Mignon-Romane	(DE-101)1192310373	unklar			
869	Und das Glück kam doch	Ernst Woop	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	119227783X	Mignon-Romane	(DE-101)1192310373	unklar			
870	Und die Liebe, sie findet den Weg	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280946	Mignon-Romane	(DE-101)1192310373	unklar			
871	Unheimliche Geschichten	H. A. v. Byern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	119228058X	Mignon-Romane	(DE-101)1192310373	unklar			
872	Unter dem Eisernen Kreuz	von Hainz Alfred von Byern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verlag, 1915	1192280830	Mignon-Romane	(DE-101)1192310373	unklar			
873	Unter glühender Sonne	Paul Walter	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	119227945X	Mignon-Romane	(DE-101)1192310373	unklar			
874	Vendetta	Curt von Schmettwitz	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192271920	Mignon-Romane	(DE-101)1192310373	unklar			
875	Verfehltes Leben	Albert Delpit	MIGNON-ROMANE	1915	ger	96	WAHR	free	Dresden : Mignon-Verl., 1915	1192281209	Mignon-Romane	(DE-101)1192310373	unklar			
876	Vermessenes Spiel	Eugen Bernard	MIGNON-ROMANE	1913	ger	128	WAHR	free	Dresden : Mignon-Roman-Verl., [1913]	1192270924	Mignon-Romane	(DE-101)1192310373	unklar			
877	Versöhnt	von C. L. Panknin	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277481	Mignon-Romane	(DE-101)1192310373	unklar			
878	Verwirrte Fäden	M. B. Hohenofen	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192275306	Mignon-Romane	(DE-101)1192310373	unklar			
879	Verwirrte Pfade	Hans Walter Schmidt	MIGNON-ROMANE	1917	ger	95	WAHR	free	Dresden : Mignon-Verl., [1917]	1192279964	Mignon-Romane	(DE-101)1192310373	unklar			
880	Vom Leidensweg der Sabine Sell	Elisabeth Ebert-Hansen	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192279255	Mignon-Romane	(DE-101)1192310373	unklar			
881	Vor den Schranken des Kriegsgerichts	Hans Berg	MIGNON-ROMANE	1914	ger	112	WAHR	free	Dresden : Mignon-Verl., [1914]	1192271262	Mignon-Romane	(DE-101)1192310373	unklar			
882	Wahlverwandt	Heinrich Köhler	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192278836	Mignon-Romane	(DE-101)1192310373	unklar			
883	Weder Glück noch Stern	F. Dornbusch	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192271564	Mignon-Romane	(DE-101)1192310373	unklar			
884	Weibliche Waffen	Paul Forster	MIGNON-ROMANE	1919	ger	94	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282361	Mignon-Romane	(DE-101)1192310373	unklar			
885	Weil ich Dich liebe!	Elisabeth Ebert-Hansen	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192276450	Mignon-Romane	(DE-101)1192310373	unklar			
886	Wenn die Waffen klirren	Karl Greggersen	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192278542	Mignon-Romane	(DE-101)1192310373	unklar			
887	Wenn zwei sich lieben	Th. Wallner-Thurm	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192278178	Mignon-Romane	(DE-101)1192310373	unklar			
888	Wie der Bann sich löste	Karl Berneck	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192280687	Mignon-Romane	(DE-101)1192310373	unklar			
889	Wieder daheim	Karl Wallner	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192282221	Mignon-Romane	(DE-101)1192310373	unklar			
890	Wieder vereint	L. von Saltern	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., [1915]	1192277570	Mignon-Romane	(DE-101)1192310373	unklar			
891	Wiedergefunden	Heinrich Köhler	MIGNON-ROMANE	1915	ger	95	WAHR	free	Dresden : Mignon-Verl., 1915	1192279565	Mignon-Romane	(DE-101)1192310373	unklar			
892	Wilderer	Paul Mähler	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192274334	Mignon-Romane	(DE-101)1192310373	unklar			
893	Zwei Heiratsanzeigen mit Hindernissen	Therese Wallner-Thurm	MIGNON-ROMANE	1916	ger	95	WAHR	free	Dresden : Mignon-Verl., [1916]	1192279514	Mignon-Romane	(DE-101)1192310373	unklar			
894	Zwei Ringlein	Martin Winfried	MIGNON-ROMANE	1914	ger	96	WAHR	free	Dresden : Mignon-Verl., [1914]	1192274784	Mignon-Romane	(DE-101)1192310373	unklar			
895	Zwei Schwestern	E. Rehnitz	MIGNON-ROMANE	1919	ger	96	WAHR	free	Dresden : Mignon-Verl., [1919]	1192282248	Mignon-Romane	(DE-101)1192310373	unklar			
